match_id,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,first_5_won
2490183514,17,53,23,32,7,2,93,10,12,71,true
2490183292,40,67,43,32,98,4,14,23,8,93,false
2490183181,29,9,85,16,44,23,8,96,31,20,false
2490183175,44,2,32,14,31,98,43,82,35,23,true
2490182257,51,9,35,93,57,23,8,104,5,97,true
2490182152,85,41,10,54,26,23,67,34,42,5,true
2490181893,11,6,71,84,28,20,9,56,23,7,true
2490181701,43,69,19,8,75,39,44,7,29,23,false
2490181559,20,57,93,86,44,23,4,62,81,18,true
2490181420,75,57,71,8,100,44,62,27,14,23,true
2490181402,44,35,20,4,34,62,1,23,31,95,true
2490181224,31,18,23,40,35,70,109,111,73,53,false
2490181171,40,95,97,30,72,31,101,20,23,82,false
2490181049,49,82,9,14,59,23,6,48,30,8,true
2490180971,23,109,104,36,35,91,94,59,27,8,true
2490180740,50,53,44,7,93,85,23,4,30,1,false
2490180689,93,5,88,42,23,38,56,34,102,73,true
2490180657,47,87,44,8,104,62,81,31,7,23,false
2490180645,27,67,23,21,2,35,3,28,14,74,true
2490180592,14,104,8,23,68,44,6,76,29,112,true
2490180559,56,67,86,23,98,77,113,42,93,94,false
2490180544,101,22,18,69,88,23,36,99,35,11,false
2490180538,51,25,13,23,8,16,35,26,7,5,false
2490180358,98,23,14,84,56,21,89,6,86,78,true
2490180342,98,47,94,42,73,68,36,23,41,43,true
2490180177,50,28,23,26,4,53,104,79,107,75,true
2490179927,14,98,111,23,57,6,9,7,86,94,false
2490179862,36,34,56,23,14,1,28,100,32,106,true
2490179823,10,85,23,47,93,8,14,17,84,21,true
2490179779,85,4,59,56,19,48,36,35,51,23,false
2490179584,74,41,9,26,23,21,88,62,99,75,false
2490179581,86,44,13,23,2,74,98,109,37,62,false
2490179277,15,48,16,70,14,23,73,106,105,19,true
2490179233,20,8,9,70,56,99,74,23,53,101,true
2490179190,4,22,23,19,35,7,13,67,9,100,true
2490179176,23,99,62,35,9,8,81,32,14,98,true
2490179091,104,56,34,95,109,28,49,23,21,63,false
2490179059,98,10,42,23,62,36,54,14,8,71,true
2490178961,18,98,23,84,35,14,5,22,32,2,true
2490178901,87,13,36,93,64,23,74,44,88,30,true
2490178821,104,74,21,41,29,93,33,23,35,101,false
2490178694,26,32,9,14,54,88,30,10,23,5,true
2490178654,60,74,23,1,7,19,104,9,34,25,true
2490178611,35,16,14,95,44,84,32,11,23,98,false
2490178556,44,98,74,99,105,70,2,87,23,34,false
2490178409,109,75,94,2,23,20,74,8,98,14,true
2490178329,62,18,65,104,4,45,68,46,23,86,true
2490178328,19,54,7,2,9,23,67,86,69,99,false
2490178289,102,23,15,7,11,77,104,84,9,14,true
2490178242,67,71,39,84,8,55,23,9,17,93,true
2490178240,10,2,81,75,9,56,54,23,71,11,false
2490178044,2,67,30,98,19,41,23,96,57,42,false
2490177887,2,36,43,93,101,34,6,23,38,4,true
2490177809,44,89,88,54,26,23,98,70,32,30,false
2490177805,70,9,47,48,23,104,100,30,58,35,true
2490177694,92,44,75,9,60,23,35,21,6,84,true
2490177641,19,16,81,70,48,23,32,74,12,6,true
2490177604,29,11,77,9,88,26,74,69,56,23,true
2490177248,50,23,32,29,104,11,60,68,88,93,true
2490177228,5,48,110,93,46,23,22,2,51,44,false
2490177086,23,47,12,104,36,89,57,15,96,56,true
2490176956,23,8,32,59,62,11,104,105,46,28,true
2490176876,7,9,2,1,40,21,112,39,23,41,true
2490176872,90,36,23,17,18,74,68,44,26,2,false
2490176837,103,62,23,109,17,63,59,4,33,101,false
2490176708,23,64,34,12,53,73,104,27,32,1,false
2490176537,37,40,93,8,21,98,28,94,23,52,false
2490176454,2,29,7,31,74,23,25,5,60,93,true
2490176307,42,44,104,101,106,57,23,2,48,18,false
2490176170,28,87,35,44,23,61,78,102,62,84,true
2490176129,6,21,26,23,28,8,9,71,11,31,false
2490176126,23,35,70,81,19,74,104,58,6,102,false
2490176071,21,56,32,2,57,8,75,22,13,23,false
2490176038,19,94,1,99,68,23,54,97,49,55,false
2490175519,14,35,58,25,5,32,40,23,94,6,false
2490175235,71,9,29,8,12,23,32,104,86,14,false
2490175175,104,10,5,44,11,26,95,17,9,23,true
2490175037,21,94,23,33,11,10,71,26,30,17,true
2490174939,42,21,49,1,83,61,30,6,23,2,true
2490174839,47,93,23,61,37,1,28,29,46,22,true
2490174782,99,84,44,23,76,74,30,62,33,42,false
2490174728,73,110,1,12,62,8,21,6,23,44,true
2490174707,101,39,56,60,42,14,23,26,1,44,false
2490174587,23,19,34,18,35,30,102,8,75,1,true
2490174565,42,4,2,6,111,98,23,14,60,61,true
2490174417,18,47,26,57,2,6,23,22,25,49,true
2490174408,1,70,75,28,34,56,23,47,84,39,true
2490174327,11,23,86,98,52,35,56,46,5,14,false
2490174207,60,47,5,36,68,45,29,55,23,35,true
2490174085,26,36,71,106,73,68,18,8,23,103,true
2490173957,9,100,32,51,17,57,77,8,23,34,true
2490173718,54,104,23,8,17,37,67,88,36,18,true
2490173703,74,23,1,2,22,94,93,47,104,39,true
2490173694,106,109,2,57,26,41,23,14,63,36,true
2490173691,26,99,74,42,30,23,86,21,20,70,true
2490173542,36,23,41,85,87,8,20,57,26,14,false
2490173497,9,6,62,88,96,21,25,23,14,71,true
2490173436,69,32,6,43,23,41,2,75,15,49,true
2490173136,100,54,14,23,75,2,33,98,36,20,false
2490172953,44,73,7,36,104,65,54,4,23,27,true
2490172828,4,23,33,74,7,40,8,11,50,1,true
2490172788,8,86,94,98,57,21,49,23,29,10,true
2490172773,23,20,69,60,110,109,48,80,76,68,true
2490172743,14,56,30,49,23,8,9,21,75,22,true
2490172635,66,55,23,12,61,30,57,6,58,70,false
2490172597,104,7,23,16,20,6,75,95,14,8,false
2490172437,15,5,62,23,26,102,89,47,83,57,true
2490172281,44,36,7,23,63,35,48,81,84,99,false
2490172274,23,73,14,44,9,104,57,6,2,75,false
2490172188,93,14,40,23,99,54,71,49,55,44,true
2490172151,44,23,26,35,104,98,1,43,30,50,true
2490172141,23,1,14,35,39,95,54,62,44,105,false
2490171794,14,84,30,22,76,36,96,23,25,87,true
2490171661,14,3,62,83,44,13,4,25,41,23,true
2490171654,86,110,58,34,1,10,57,18,53,23,false
2490171528,104,23,98,49,26,74,100,71,18,12,true
2490171526,35,28,31,93,32,17,46,74,44,23,true
2490171373,103,54,22,47,14,84,23,42,36,94,false
2490171307,5,32,74,44,20,8,90,42,2,23,false
2490171276,41,6,98,23,51,30,106,35,53,93,true
2490171051,57,11,32,104,23,36,112,46,99,56,false
2490170894,21,39,74,23,14,48,8,4,96,86,false
2490170785,13,54,23,29,102,76,14,2,27,93,true
2490170765,11,42,68,23,73,34,3,86,99,18,true
2490170738,23,14,33,16,73,30,62,8,6,9,true
2490170559,23,21,104,44,14,35,42,2,17,83,false
2490170500,73,20,1,29,98,23,68,42,54,12,true
2490170329,23,30,49,20,48,104,73,25,7,26,false
2490170310,97,55,17,84,67,23,51,44,47,20,false
2490170196,2,19,104,59,23,14,21,54,32,93,true
2490170148,68,23,73,93,59,8,17,75,51,27,true
2490170032,63,79,23,74,21,82,18,14,75,6,false
2490169999,74,11,8,45,99,16,23,19,21,41,true
2490169798,73,1,4,104,14,22,70,23,32,106,false
2490169697,42,59,34,67,23,104,21,93,110,2,true
2490294311,86,72,104,5,113,50,103,68,40,92,true
2490275494,12,104,3,2,79,1,73,99,90,105,true
2490274281,98,99,59,73,104,33,53,6,80,9,false
2490243050,104,39,29,31,1,90,44,71,42,62,false
2490238641,14,32,67,74,8,23,26,93,11,104,true
2490234869,33,63,36,58,84,28,104,78,37,38,true
2490233665,54,28,45,70,9,107,14,49,55,104,true
2490230830,2,35,70,59,104,32,63,44,105,41,true
2490230562,70,44,45,21,11,14,8,6,73,104,true
2490229465,62,47,25,2,67,73,13,21,104,109,false
2490229328,47,14,86,20,44,64,104,32,21,18,true
2490228263,42,44,50,106,104,6,12,14,21,8,false
2490227873,74,32,73,22,8,44,35,14,21,104,true
2490227390,35,17,86,30,106,8,74,104,22,72,true
2490226787,32,59,4,96,57,35,26,41,19,104,true
2490226538,32,98,81,25,104,28,9,73,35,12,true
2490225830,44,36,38,32,73,107,2,19,48,104,true
2490225163,98,59,44,9,41,47,56,104,93,4,false
2490224964,76,73,56,35,57,32,97,38,101,104,true
2490224788,17,8,93,6,59,18,32,53,74,104,true
2490224697,44,73,8,1,13,2,32,104,20,48,false
2490224592,28,90,31,104,67,9,98,94,73,86,true
2490221824,9,35,86,48,21,104,11,93,5,18,true
2490221721,8,98,6,14,35,32,57,10,104,7,true
2490221552,7,94,37,29,32,35,64,20,93,104,false
2490220325,99,104,68,5,27,64,57,2,26,53,true
2490219593,104,1,73,106,25,2,44,30,41,9,false
2490219455,2,36,4,54,104,59,49,14,88,15,true
2490217737,10,104,73,9,70,21,11,12,25,50,true
2490216779,59,93,1,47,27,104,18,35,73,57,false
2490215870,50,59,2,94,5,89,86,104,81,106,true
2490215510,21,93,25,104,106,22,8,14,81,48,false
2490214989,98,30,62,18,34,41,93,17,104,35,true
2490213412,49,35,96,100,98,69,14,104,18,28,true
2490213385,32,99,64,5,8,93,36,18,47,104,true
2490213295,98,19,109,34,36,104,57,8,86,12,true
2490213068,73,104,9,32,19,64,86,41,94,62,false
2490212070,11,7,32,2,95,52,18,28,63,104,true
2490210778,71,27,8,21,43,104,39,20,12,93,true
2490210322,6,40,94,104,47,68,18,42,34,44,true
2490210151,88,35,4,59,44,104,63,86,66,32,false
2490210122,32,49,11,42,5,104,1,73,98,74,true
2490209944,59,93,81,17,57,36,104,18,45,21,false
2490209906,97,44,25,1,106,8,48,104,57,73,false
2490209572,104,28,111,93,86,1,101,67,13,2,true
2490209410,54,14,70,104,44,84,11,56,21,1,true
2490209302,14,22,93,44,104,21,6,31,35,86,false
2490208644,93,44,96,104,57,109,106,70,30,8,false
2490208350,71,104,95,37,100,48,47,31,49,22,false
2490208053,104,4,59,47,21,35,2,44,18,8,false
2490207959,29,8,34,71,21,26,104,30,11,1,true
2490207489,74,9,104,35,28,41,1,87,62,43,true
2490207464,104,48,26,88,7,14,35,109,22,62,false
2490207291,59,14,104,10,40,36,81,19,50,96,true
2490207095,6,67,16,7,14,104,44,8,93,18,false
2490207061,67,5,65,74,42,83,104,28,8,78,false
2490206938,31,11,54,93,14,8,104,99,52,18,true
2490206913,40,20,56,110,1,7,104,75,100,4,true
2490206769,2,9,62,4,104,98,21,32,26,73,false
2490206700,41,5,39,50,80,70,35,6,32,104,true
2490206661,86,32,8,69,25,95,73,30,47,104,true
2490206568,89,40,42,46,85,44,57,59,104,35,false
2490206512,36,7,71,44,73,88,14,39,93,104,true
2490206414,98,53,48,50,46,32,94,19,104,42,false
2490206360,2,106,104,73,23,28,11,112,6,93,false
2490206346,1,85,106,86,93,73,67,99,104,101,false
2490206284,32,21,71,60,86,41,68,74,104,44,true
2490206242,59,32,87,1,104,6,14,9,99,44,true
2490206179,26,11,51,104,70,74,95,8,84,1,true
2490206068,34,42,62,84,104,95,1,30,18,10,true
2490206057,98,43,16,104,32,44,93,74,62,1,true
2490206048,29,74,19,27,99,36,104,34,23,100,false
2490205971,44,59,49,6,35,104,74,28,14,8,true
2490205829,41,54,27,49,98,93,61,110,104,32,true
2490205805,75,74,95,47,14,70,104,45,27,44,false
2490205728,61,93,104,59,7,74,57,44,21,42,false
2490205724,11,77,14,70,43,9,17,84,5,104,false
2490205585,2,41,44,104,93,21,26,35,32,71,false
2490205582,18,54,44,104,14,59,97,26,11,57,false
2490205552,74,104,75,54,103,44,2,23,62,17,true
2490205548,23,11,9,28,104,26,74,56,1,62,true
2490205506,104,17,30,96,54,14,34,81,85,106,true
2490205482,48,101,28,44,87,106,93,32,5,104,true
2490205456,12,62,56,104,16,68,7,34,33,60,false
2490205409,15,98,104,63,52,17,12,33,111,51,true
2490205398,54,45,55,104,9,63,5,96,62,73,true
2490205383,1,104,68,34,14,99,26,18,46,36,true
2490205370,32,11,104,2,84,70,59,74,26,4,false
2490205343,16,93,57,32,104,28,14,35,59,20,true
2490205336,25,93,5,75,54,35,10,104,106,103,true
2490205222,26,1,104,41,17,8,22,42,85,89,false
2490205211,6,26,75,41,104,40,53,14,98,68,false
2490205188,35,14,104,5,2,27,70,100,96,21,false
2490205135,10,9,30,49,28,18,71,16,104,36,true
2490205099,11,93,98,101,18,7,104,100,52,56,false
2490205083,56,14,105,104,64,44,34,85,27,41,false
2490204980,22,63,104,48,20,18,32,1,26,19,true
2490204854,8,6,104,93,63,18,43,36,44,59,false
2490204788,14,93,47,21,98,73,30,9,76,104,true
2490204787,12,7,19,2,50,31,104,28,14,8,true
2490204785,59,106,44,95,21,8,104,49,47,92,true
2490204721,64,106,28,21,104,44,32,9,13,71,false
2490204376,42,32,98,5,43,62,2,73,14,104,true
2490204324,73,109,104,62,37,9,32,54,58,4,true
2490204277,8,95,93,18,44,74,6,35,33,104,false
2490204216,97,6,32,7,26,34,104,1,11,102,true
2490203847,14,73,57,44,30,93,104,74,61,107,true
2490203732,50,67,34,71,104,74,10,21,8,86,true
2490203377,14,104,18,28,50,62,74,32,9,8,true
2490203241,75,18,51,19,6,93,42,104,101,41,true
2490203196,39,104,95,35,94,4,44,2,18,6,false
2490203181,42,17,20,1,71,7,104,18,6,30,false
2490203098,16,69,50,20,83,42,56,104,68,14,true
2490203071,25,104,89,32,19,103,26,74,71,93,true
2490203024,7,80,21,104,13,103,98,34,28,1,true
2490202863,20,44,71,60,104,18,47,48,25,6,true
2490202367,5,104,2,54,22,57,35,41,93,85,true
2490201988,73,68,28,42,93,21,1,74,26,104,true
2490201863,68,22,11,8,71,52,21,64,69,104,true
2490201714,104,38,18,19,50,14,53,54,68,105,true
2490201606,5,21,19,44,71,4,86,93,104,89,true
2490201438,104,21,32,75,98,55,73,28,41,19,true
2490201290,30,104,49,35,20,6,73,1,22,18,true
2490200934,70,94,9,6,101,21,44,93,1,104,true
2490200828,34,4,35,71,59,73,104,57,47,2,false
2490200720,44,22,34,104,47,26,60,112,21,81,true
2490200278,20,11,48,104,102,63,44,32,30,54,true
2490200137,100,32,50,74,104,86,55,30,11,47,true
2490200104,81,99,104,44,7,96,14,36,22,2,false
2490200055,76,35,29,5,44,8,61,74,104,25,true
2490199932,16,35,68,4,96,111,47,104,56,103,true
2490199876,17,70,32,29,12,22,104,62,8,25,false
2490199842,104,36,98,39,7,9,10,18,93,54,true
2490199744,62,74,44,57,67,93,31,59,104,14,false
2490199639,14,106,39,51,49,5,35,104,73,44,false
2490199588,5,1,93,104,35,62,48,21,70,7,false
2490199186,8,32,36,44,104,35,26,55,71,19,true
2490199185,1,70,27,109,22,73,72,40,7,104,true
2490199134,74,62,54,1,31,99,104,22,42,45,false
2490199056,49,55,84,42,74,104,7,20,94,52,false
2490199050,27,8,104,74,60,36,28,52,83,1,true
2490198994,98,44,104,8,9,68,74,41,7,110,true
2490198984,52,99,112,44,104,86,25,18,21,57,false
2490198952,8,27,43,42,19,62,18,14,104,56,true
2490198903,72,110,104,62,13,44,15,75,56,103,false
2490198879,62,27,44,98,109,105,84,56,104,13,true
2490198694,57,70,82,104,60,15,26,93,34,2,true
2490198579,81,50,102,46,44,104,74,73,26,8,true
2490198478,30,10,73,99,72,41,8,37,76,104,false
2490198450,53,32,31,6,99,10,44,35,104,25,true
2490198410,54,104,30,110,4,46,44,40,86,93,true
2490198397,62,5,46,70,59,68,25,34,75,104,false
2490197859,93,103,77,43,36,84,67,104,74,37,false
2490197817,55,26,9,18,8,56,14,2,4,104,true
2490197812,104,31,42,59,60,46,85,18,26,62,true
2490197809,6,18,20,15,104,112,76,44,42,30,true
2490197757,44,32,55,2,14,93,104,56,57,6,true
2490197742,104,74,32,72,1,42,109,21,53,38,true
2490197730,28,104,14,44,43,69,32,8,73,21,true
2490197697,18,5,21,44,16,74,104,56,67,36,true
2490197266,19,30,17,44,36,74,95,103,104,2,true
2490197223,1,49,86,82,75,74,10,104,9,30,true
2490197187,30,74,9,44,59,50,83,46,42,104,true
2490197183,9,98,18,105,26,93,35,71,41,104,true
2490196825,104,9,35,99,4,11,18,74,26,14,true
2490196717,95,98,57,106,8,26,14,104,20,15,false
2490196658,97,74,104,8,83,6,1,59,41,75,false
2490196617,104,36,56,47,99,32,12,6,65,26,true
2490196557,64,8,100,42,104,2,44,25,5,86,true
2490196541,60,8,19,44,11,94,74,30,104,98,true
2490196462,57,53,32,102,1,47,82,45,62,104,true
2490196419,51,28,8,21,104,102,70,74,9,2,false
2490196418,32,56,41,50,113,77,5,104,21,42,true
2490196318,1,33,14,73,49,44,50,39,104,7,false
2490196315,42,62,1,18,73,32,14,26,104,63,true
2490196189,18,93,11,104,106,12,75,86,19,7,true
2490196068,91,107,73,59,18,65,93,55,104,20,false
2490196035,22,79,5,44,14,32,4,105,104,1,true
2490195945,57,36,18,104,34,9,62,7,10,106,true
2490195875,104,86,2,29,44,14,3,41,8,36,false
2490195790,74,104,83,49,106,32,50,35,98,22,false
2490282874,76,75,83,89,68,29,90,111,52,98,true
2490278284,35,63,100,99,57,11,52,53,37,96,true
2490263867,84,52,21,26,56,71,36,27,31,14,true
2490256500,39,14,29,91,25,93,61,52,87,72,false
2490249704,9,26,113,61,25,44,68,47,6,52,false
2490247187,23,95,47,49,52,63,18,93,9,79,true
2490246553,6,13,7,109,59,73,52,35,93,76,true
2490246152,42,52,21,41,2,29,57,99,71,102,true
2490242320,21,52,7,102,56,26,44,35,53,29,false
2490241363,8,26,70,67,104,52,81,5,84,44,false
2490239993,77,52,67,60,11,34,6,5,93,87,false
2490239692,55,110,52,18,3,39,25,6,79,45,true
2490239564,41,64,87,28,61,73,37,56,52,78,false
2490237189,99,52,67,110,20,5,14,11,28,74,false
2490236451,68,34,52,1,53,29,25,98,61,26,true
2490235338,2,81,40,9,8,52,74,47,67,105,true
2490234676,19,39,93,62,52,74,65,111,86,68,true
2490232361,8,52,101,32,36,1,71,9,43,49,false
2490232069,75,8,52,65,60,14,36,44,39,102,false
2490230803,35,18,54,44,6,2,60,52,57,109,false
2490230797,44,110,52,104,32,2,11,42,98,62,true
2490229079,57,2,35,52,6,20,77,1,5,49,true
2490227890,52,2,36,73,7,44,11,48,8,25,false
2490227547,93,44,3,14,52,20,23,19,59,35,true
2490226720,84,6,21,41,7,93,23,54,20,52,true
2490226475,30,51,98,48,2,39,46,52,3,74,true
2490226412,6,33,5,53,70,54,21,52,1,56,true
2490224006,50,77,6,85,52,35,57,81,91,36,false
2490223704,109,1,84,14,54,41,47,52,27,30,true
2490223495,10,26,52,101,110,29,106,104,13,54,true
2490223038,44,21,99,40,20,109,18,87,52,62,false
2490221287,2,32,83,55,43,8,71,6,37,52,false
2490221126,25,52,64,2,33,67,68,36,22,53,false
2490220924,41,30,52,54,53,106,50,1,32,18,false
2490220830,52,57,36,14,18,9,2,59,44,104,true
2490220384,1,62,14,110,7,109,104,52,87,22,false
2490219767,18,97,110,57,73,75,44,50,2,52,true
2490219500,36,48,32,52,8,26,14,44,73,20,false
2490219224,78,52,36,2,9,77,41,8,86,1,true
2490218093,58,52,62,2,33,65,71,99,1,98,false
2490217974,74,36,8,28,54,56,104,52,80,14,true
2490217165,42,32,106,111,11,52,19,44,26,46,false
2490217016,91,29,35,44,52,18,62,22,42,5,false
2490216247,23,18,52,16,17,36,57,75,54,44,true
2490216040,23,64,22,9,109,29,62,11,52,36,true
2490215219,18,60,90,54,9,95,49,23,52,33,true
2490214664,32,34,20,45,52,2,1,46,98,88,false
2490214570,40,2,53,59,78,22,93,52,14,58,true
2490214563,90,35,95,52,1,5,71,98,44,94,false
2490214459,68,21,93,74,98,8,52,36,44,62,false
2490213937,75,52,110,8,104,35,31,41,9,98,false
2490213057,35,21,58,68,1,44,14,73,52,30,false
2490212887,32,1,104,53,46,52,38,39,36,70,false
2490212785,74,27,32,19,7,62,52,76,2,59,true
2490212739,83,25,36,52,21,29,98,105,14,97,true
2490212240,32,86,78,53,74,2,100,44,52,33,true
2490211815,52,11,58,8,29,37,88,16,54,40,false
2490211645,95,1,14,104,93,30,44,8,52,31,false
2490211242,73,8,106,16,52,46,63,14,47,71,true
2490210962,104,73,59,111,10,79,78,8,101,52,false
2490210921,39,8,86,84,32,74,33,52,94,28,true
2490210783,14,93,87,18,67,95,20,52,47,44,true
2490210742,19,34,2,54,65,29,13,52,21,4,true
2490210323,14,56,22,8,21,90,72,52,62,13,true
2490210145,15,5,35,49,16,94,96,104,56,52,true
2490210109,25,1,52,104,96,64,17,34,45,101,true
2490210089,56,77,52,104,74,13,2,98,8,33,true
2490209996,94,5,42,9,30,45,52,47,11,74,true
2490209910,52,20,74,44,93,17,1,9,2,5,false
2490209861,30,29,52,70,27,44,81,93,76,5,true
2490209059,14,93,57,28,74,104,112,41,52,32,true
2490208923,70,87,52,65,51,93,20,5,104,43,false
2490208568,52,5,72,94,104,8,109,59,65,22,false
2490208566,100,5,13,70,9,29,80,97,36,52,true
2490208226,52,8,11,28,48,80,35,93,59,33,false
2490207845,74,93,69,5,51,6,84,49,53,52,false
2490207831,28,9,111,93,56,75,14,62,52,73,true
2490207227,104,74,85,71,19,52,109,67,2,103,false
2490207057,21,101,14,44,69,52,63,98,9,49,true
2490206966,14,18,42,25,20,35,70,8,52,71,false
2490206776,2,96,71,54,72,7,29,97,52,12,true
2490206331,52,97,15,67,44,88,82,73,31,5,false
2490206293,15,85,74,56,52,9,14,88,34,61,false
2490206213,67,105,52,48,44,8,104,57,14,95,false
2490206174,52,2,42,110,94,93,14,25,1,28,true
2490206159,10,83,28,102,14,56,2,32,52,23,true
2490205808,99,9,78,98,63,52,44,30,39,43,true
2490205672,26,7,101,31,42,2,17,46,21,52,true
2490205542,2,64,5,35,1,4,101,45,18,52,true
2490205476,14,57,58,34,60,35,15,52,12,99,true
2490204629,42,52,14,33,104,20,36,18,112,41,false
2490204603,8,44,18,55,73,68,7,53,52,93,false
2490204373,36,42,59,21,83,44,52,6,93,81,true
2490204245,36,105,91,41,98,52,9,19,8,93,true
2490203692,9,1,7,75,21,93,29,30,44,52,false
2490203433,98,41,26,52,8,50,82,7,69,42,false
2490202892,99,17,22,14,2,106,48,44,54,52,true
2490202826,21,50,39,34,58,88,52,37,61,8,true
2490202734,93,52,44,74,30,90,63,14,8,31,false
2490202551,25,66,32,100,52,70,43,64,9,46,false
2490202549,5,12,16,8,36,44,35,52,14,102,false
2490201528,85,37,44,11,18,36,104,35,52,57,true
2490200940,52,13,74,19,9,34,44,64,62,47,true
2490200911,26,8,98,9,52,110,107,34,86,71,true
2490200896,48,71,42,70,30,52,25,49,98,75,true
2490200712,52,21,32,111,36,17,54,106,71,113,true
2490200550,4,60,52,23,20,30,39,58,99,35,true
2490199985,109,79,1,52,104,85,62,3,67,18,false
2490199883,94,19,91,6,48,52,72,5,34,62,true
2490199480,103,23,32,47,42,56,52,75,19,85,false
2490199477,73,52,8,92,21,31,62,34,74,68,true
2490199347,12,50,52,81,2,93,15,5,101,64,true
2490198965,14,52,70,18,74,84,22,99,21,49,false
2490198792,46,7,63,75,110,36,83,94,31,52,false
2490197823,18,52,71,97,79,29,37,109,43,41,false
2490197509,93,40,48,11,70,74,52,98,71,35,true
2490197426,4,72,21,52,32,99,98,29,50,48,true
2490197124,9,4,22,74,32,93,56,2,25,52,true
2490197037,98,52,27,60,70,85,57,32,68,1,true
2490197031,11,63,2,84,52,36,62,87,44,99,false
2490196714,18,52,35,22,9,2,67,58,37,71,true
2490196558,105,31,80,100,89,61,20,82,32,52,true
2490196292,34,106,74,6,55,32,52,67,22,35,false
2490196131,23,50,48,32,41,31,28,52,43,93,true
2490195793,14,9,11,44,93,52,56,16,21,4,true
2490195792,91,19,90,1,35,45,21,52,104,95,true
2490195684,93,52,70,78,5,49,10,29,57,96,true
2490195465,54,104,5,103,73,82,7,67,52,38,true
2490195432,42,40,79,111,44,20,104,74,21,52,true
2490195127,32,6,70,1,43,5,28,85,59,52,true
2490195044,113,64,18,52,63,14,5,46,31,44,false
2490195028,88,15,57,52,32,40,81,39,54,104,false
2490194710,52,8,12,64,84,63,30,75,44,38,false
2490194695,60,52,104,95,38,63,98,66,18,5,false
2490194226,60,7,98,47,28,52,12,73,81,27,false
2490194093,17,28,109,52,62,10,99,9,56,60,true
2490193811,1,14,46,28,86,99,7,32,52,73,true
2490193617,29,95,21,44,52,60,56,54,26,104,true
2490193395,4,32,47,52,5,14,2,90,62,35,true
2490193380,71,32,74,52,54,93,20,101,59,18,false
2490193339,44,8,95,52,94,16,40,86,42,93,true
2490193256,109,52,101,9,75,94,86,65,8,84,false
2490193178,63,71,86,60,45,2,52,6,106,56,true
2490193140,52,43,14,37,47,22,3,26,73,62,true
2490192882,48,88,17,57,52,70,11,6,1,81,true
2490192763,79,20,40,14,48,47,52,33,28,95,false
2490192607,25,52,32,40,70,104,62,50,21,93,false
2490192593,2,32,52,11,13,26,75,97,54,73,false
2490192522,54,52,5,12,63,8,59,44,62,25,true
2490192380,73,67,2,74,62,17,52,54,64,32,true
2490192254,69,56,52,26,8,100,10,74,29,47,false
2490192094,8,93,52,25,44,26,73,94,110,35,false
2490192049,6,42,52,1,94,11,95,85,36,58,false
2490191872,7,9,29,32,67,70,52,11,42,26,true
2490191785,12,40,14,83,56,5,52,51,97,18,true
2490191735,9,44,20,1,18,52,93,21,54,14,true
2490191563,19,2,52,62,35,50,106,38,93,97,false
2490190711,32,5,49,52,12,56,7,20,113,18,true
2490190406,16,54,74,52,18,11,9,35,2,32,true
2490190288,107,21,52,47,11,94,51,26,29,59,false
2490189839,46,52,54,11,10,35,104,88,82,68,false
2490189732,56,18,70,52,10,60,82,69,28,98,true
2490189393,73,71,52,41,9,22,40,12,35,83,true
2490189359,17,34,98,22,53,51,52,93,46,1,false
2490189309,20,55,71,33,54,44,77,52,3,41,true
2490189153,18,7,32,22,49,52,82,104,103,13,true
2490189062,30,55,52,8,53,4,104,7,1,75,false
2490189011,71,53,70,22,104,33,1,5,98,52,false
2490188969,25,40,2,80,52,93,22,54,104,44,false
2490188927,109,84,85,73,28,29,52,10,68,74,false
2490188689,42,27,52,21,93,54,2,7,39,44,true
2490188537,27,1,9,83,84,62,82,52,13,75,true
2490188445,14,34,4,85,7,71,44,81,53,52,true
2490188160,42,32,60,9,14,8,107,4,52,29,true
2490188103,39,5,88,8,98,46,84,44,52,1,true
2490187951,44,62,59,2,54,73,93,9,52,21,true
2490187900,103,53,11,109,43,21,89,56,52,51,true
2490187814,95,68,43,41,85,16,21,1,81,52,true
2490187736,74,44,9,52,60,35,71,4,104,31,true
2490187703,42,54,14,2,20,47,52,19,49,103,false
2490187579,52,2,47,72,71,95,21,84,74,18,true
2490187498,99,29,52,14,8,25,32,18,23,95,false
2490187489,47,68,104,18,93,8,52,94,57,7,true
2490187256,52,63,77,112,21,73,35,85,38,27,false
2490186978,101,52,104,49,35,25,21,44,51,81,false
2490186552,40,93,86,38,34,5,11,14,52,18,false
2490186416,52,14,54,5,104,95,4,46,32,44,true
2490186302,88,12,38,28,74,54,56,32,52,14,false
2490186054,60,73,10,57,40,14,52,105,35,81,true
2490185849,21,27,99,56,14,52,32,2,23,35,false
2490185724,59,44,52,58,95,57,99,32,104,28,true
2490185534,94,8,52,21,22,36,4,42,93,37,false
2490185333,41,14,54,53,26,74,52,93,39,42,false
2490185090,3,21,41,63,4,52,29,34,99,32,false
2490184349,98,52,56,6,59,1,34,8,9,17,false
2490184274,52,57,23,34,70,109,29,11,81,100,true
2490184254,18,98,58,2,110,109,32,12,52,99,true
2490184214,16,39,9,83,44,52,67,104,5,93,true
2490184177,41,4,57,27,52,36,50,76,19,39,true
2490184104,81,101,14,44,52,98,34,39,36,76,false
